epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,4855.69,1.15458,1.15542,1.07501,0.60719,0.63701,0.61342,0.36924,1.13983,1.10785,1.10462,0.000401722,0.000401722,0.000401722
18,5117.1,1.13575,1.09811,1.07003,0.60577,0.58911,0.57528,0.36612,1.15106,1.03495,1.11903,0.000390079,0.000390079,0.000390079
19,5381.12,1.1463,1.10353,1.09247,0.7035,0.54459,0.60364,0.37378,1.15284,1.10352,1.1238,0.000378437,0.000378437,0.000378437
20,5646.13,1.13744,1.10795,1.0856,0.62323,0.62448,0.6013,0.36998,1.13669,1.15298,1.11318,0.000366794,0.000366794,0.000366794
21,5992.46,1.12859,1.0235,1.07094,0.63786,0.58017,0.64483,0.40541,1.13759,1.01542,1.10446,0.000355152,0.000355152,0.000355152
22,6263.95,1.10008,1.00971,1.06316,0.65075,0.61122,0.58281,0.37502,1.13535,1.05051,1.11204,0.00034351,0.00034351,0.00034351
23,6530.85,1.08545,1.02111,1.05129,0.62154,0.57665,0.5943,0.37191,1.14774,1.01732,1.11226,0.000331867,0.000331867,0.000331867
24,6799.85,1.08328,1.00119,1.04279,0.66399,0.59827,0.64691,0.42014,1.13916,1.00128,1.11018,0.000320225,0.000320225,0.000320225
25,7068.39,1.082,0.96266,1.04618,0.59297,0.71536,0.68553,0.43651,1.14473,1.01935,1.11688,0.000308582,0.000308582,0.000308582
26,7411,1.06068,0.92795,1.04041,0.53921,0.75069,0.694,0.43894,1.10608,0.98441,1.10442,0.00029694,0.00029694,0.00029694
27,7679.51,1.02907,0.90083,1.01342,0.59665,0.68247,0.68224,0.44424,1.13192,0.9695,1.10354,0.000285298,0.000285298,0.000285298
28,7948.7,1.05169,0.89872,1.03211,0.61134,0.66169,0.70727,0.45189,1.12897,0.96443,1.10511,0.000273655,0.000273655,0.000273655
29,8218.28,1.02723,0.87231,1.03577,0.70479,0.60902,0.69436,0.45592,1.11311,0.95698,1.09178,0.000262013,0.000262013,0.000262013
30,8486.74,1.00646,0.84958,1.01517,0.55253,0.67109,0.66366,0.43416,1.11203,1.00324,1.09182,0.00025037,0.00025037,0.00025037
31,8836.79,1.00257,0.83604,1.00026,0.60632,0.68965,0.65177,0.42522,1.11802,0.97623,1.10556,0.000238728,0.000238728,0.000238728
32,9109.15,1.01109,0.82912,1.01898,0.70339,0.65053,0.70311,0.46794,1.11052,0.96306,1.09155,0.000227086,0.000227086,0.000227086
33,9384.68,0.99981,0.82512,1.00781,0.60403,0.72093,0.67503,0.44141,1.10249,0.94464,1.08236,0.000215443,0.000215443,0.000215443
34,9662.97,1.00065,0.81562,1.01211,0.62543,0.71732,0.69228,0.44703,1.12174,0.98931,1.09978,0.000203801,0.000203801,0.000203801
35,9939.68,0.96773,0.79179,0.99543,0.57246,0.74106,0.655,0.42015,1.10959,0.97154,1.0953,0.000192158,0.000192158,0.000192158
36,10276.5,0.97728,0.75587,1.00801,0.71256,0.7056,0.7471,0.49695,1.0824,0.91183,1.08461,0.000180516,0.000180516,0.000180516
37,10535.7,0.94131,0.75478,0.98267,0.69083,0.67978,0.70669,0.46609,1.09483,0.95575,1.09171,0.000168874,0.000168874,0.000168874
38,10794.6,0.94785,0.75745,0.98711,0.7154,0.69441,0.74206,0.49466,1.09785,0.91634,1.09243,0.000157231,0.000157231,0.000157231
39,11052.8,0.94456,0.75346,0.98762,0.68362,0.69298,0.74109,0.49505,1.07875,0.92702,1.08064,0.000145589,0.000145589,0.000145589
40,11313.3,0.91055,0.7179,0.9802,0.6896,0.68949,0.72249,0.48943,1.10918,0.92135,1.10079,0.000133946,0.000133946,0.000133946
41,11642.7,0.92256,0.69753,0.98303,0.69875,0.72912,0.74917,0.49891,1.08528,0.89727,1.08255,0.000122304,0.000122304,0.000122304
42,11897.3,0.89763,0.6593,0.96957,0.72221,0.70337,0.73626,0.49218,1.09372,0.92747,1.09162,0.000110662,0.000110662,0.000110662
43,12151.3,0.89024,0.64821,0.97163,0.74849,0.69304,0.74925,0.50038,1.10167,0.88342,1.10251,9.90192e-05,9.90192e-05,9.90192e-05
44,12408.3,0.90019,0.63228,0.97232,0.71751,0.7149,0.75216,0.50111,1.09111,0.87918,1.0925,8.73768e-05,8.73768e-05,8.73768e-05
45,12665.1,0.86378,0.60708,0.95756,0.73978,0.70702,0.75421,0.52082,1.08909,0.89038,1.09832,7.57344e-05,7.57344e-05,7.57344e-05
46,12995.3,0.8712,0.61556,0.96418,0.73,0.72207,0.75048,0.50777,1.09084,0.89917,1.09026,6.4092e-05,6.4092e-05,6.4092e-05
47,13250.2,0.86765,0.61512,0.96435,0.75594,0.67348,0.74473,0.49897,1.08125,0.87916,1.09291,5.24496e-05,5.24496e-05,5.24496e-05
48,13507.3,0.8553,0.60665,0.95983,0.77519,0.63076,0.7442,0.49966,1.08742,0.90373,1.09816,4.08072e-05,4.08072e-05,4.08072e-05
49,13760.5,0.83995,0.59846,0.94877,0.75805,0.68973,0.75308,0.50833,1.08137,0.87581,1.09176,2.91648e-05,2.91648e-05,2.91648e-05
50,14016.9,0.818,0.56576,0.93825,0.77204,0.68476,0.75275,0.50683,1.08768,0.87715,1.09519,1.75224e-05,1.75224e-05,1.75224e-05
