epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,6803.09,1.03291,0.91459,1.00958,0.72417,0.6568,0.68001,0.42478,1.15561,0.98804,1.11945,0.000285298,0.000285298,0.000285298
28,7032.49,1.04573,0.91454,1.02251,0.77536,0.54282,0.6627,0.42129,1.13253,0.97352,1.10197,0.000273655,0.000273655,0.000273655
29,7262.49,1.02384,0.86464,1.0262,0.71512,0.65676,0.71532,0.45841,1.1511,0.99904,1.11173,0.000262013,0.000262013,0.000262013
30,7491.04,1.00555,0.86829,1.01593,0.66049,0.63957,0.65056,0.41955,1.13993,1.02985,1.10378,0.00025037,0.00025037,0.00025037
31,7798.97,0.99855,0.81371,0.99968,0.72005,0.62646,0.69279,0.4556,1.12913,0.98288,1.09084,0.000238728,0.000238728,0.000238728
32,8026.3,1.01793,0.81888,1.01268,0.6672,0.66559,0.68595,0.43356,1.12869,0.97067,1.08199,0.000227086,0.000227086,0.000227086
33,8254.99,0.99459,0.8299,0.99538,0.64128,0.69723,0.70085,0.45399,1.12447,0.99381,1.09241,0.000215443,0.000215443,0.000215443
34,8483.51,1.00218,0.83295,1.00664,0.61803,0.70559,0.68027,0.43,1.14225,0.9775,1.09534,0.000203801,0.000203801,0.000203801
35,8711.96,0.97498,0.78847,0.99518,0.73301,0.70161,0.73794,0.48135,1.12205,0.97156,1.09502,0.000192158,0.000192158,0.000192158
36,9019.11,0.97348,0.76138,1.00056,0.77042,0.6496,0.73687,0.48124,1.1199,0.9587,1.09826,0.000180516,0.000180516,0.000180516
37,9246.83,0.93693,0.7507,0.97879,0.65652,0.72491,0.67094,0.42689,1.10986,0.99751,1.09036,0.000168874,0.000168874,0.000168874
38,9475,0.9523,0.75846,0.99056,0.71593,0.64645,0.7133,0.4619,1.09741,0.97242,1.08978,0.000157231,0.000157231,0.000157231
39,9702.37,0.95388,0.75155,0.98423,0.75169,0.69606,0.75651,0.4933,1.0916,0.9079,1.08289,0.000145589,0.000145589,0.000145589
40,9930.44,0.92219,0.72139,0.98174,0.65838,0.64336,0.66534,0.42302,1.11179,0.92489,1.09348,0.000133946,0.000133946,0.000133946
41,10234.2,0.93532,0.68317,0.98332,0.67457,0.65348,0.70121,0.44562,1.09842,0.89492,1.09553,0.000122304,0.000122304,0.000122304
42,10457.4,0.90426,0.66357,0.97262,0.61897,0.79726,0.70444,0.45062,1.09871,0.93339,1.09827,0.000110662,0.000110662,0.000110662
43,10679.7,0.89416,0.64418,0.96888,0.61836,0.76385,0.69723,0.44312,1.1071,0.95901,1.10048,9.90192e-05,9.90192e-05,9.90192e-05
44,10902.3,0.89473,0.63556,0.96647,0.79618,0.70649,0.76612,0.49129,1.10728,0.91348,1.09965,8.73768e-05,8.73768e-05,8.73768e-05
45,11125.8,0.86072,0.60087,0.94942,0.68394,0.73314,0.74526,0.47677,1.10192,0.93715,1.10098,7.57344e-05,7.57344e-05,7.57344e-05
46,11427.8,0.86827,0.60604,0.95843,0.66235,0.63647,0.68575,0.43922,1.12208,0.92466,1.10484,6.4092e-05,6.4092e-05,6.4092e-05
47,11650,0.87111,0.61903,0.9628,0.64364,0.73468,0.70909,0.4574,1.10597,0.92219,1.10514,5.24496e-05,5.24496e-05,5.24496e-05
48,11873.4,0.85532,0.60524,0.95779,0.74716,0.73543,0.77782,0.50456,1.10222,0.91369,1.09865,4.08072e-05,4.08072e-05,4.08072e-05
49,12095.9,0.83365,0.59043,0.94309,0.78055,0.7144,0.77938,0.50714,1.10086,0.90377,1.09885,2.91648e-05,2.91648e-05,2.91648e-05
50,12319,0.81851,0.56892,0.93562,0.77,0.71673,0.7777,0.50797,1.10244,0.91068,1.1015,1.75224e-05,1.75224e-05,1.75224e-05
