epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,3413.4,1.16255,1.23433,1.10801,0.50261,0.60775,0.57783,0.35916,1.19358,1.2378,1.15744,0.000401722,0.000401722,0.000401722
18,3614.01,1.10623,1.17806,1.08024,0.59109,0.53266,0.53963,0.32658,1.20774,1.20931,1.17694,0.000390079,0.000390079,0.000390079
19,3814.19,1.12339,1.1732,1.08492,0.67316,0.52078,0.56431,0.34767,1.17486,1.15783,1.16205,0.000378437,0.000378437,0.000378437
20,4015.53,1.11193,1.15524,1.07631,0.55473,0.50614,0.55909,0.34613,1.17293,1.22534,1.16079,0.000366794,0.000366794,0.000366794
21,4217.8,1.13869,1.15934,1.09282,0.53335,0.59901,0.56799,0.36052,1.19773,1.21855,1.16035,0.000355152,0.000355152,0.000355152
22,4418.68,1.08992,1.07083,1.06799,0.51789,0.62725,0.57626,0.36684,1.19761,1.14547,1.1633,0.00034351,0.00034351,0.00034351
23,4619.13,1.07539,1.06474,1.06239,0.56504,0.59141,0.59895,0.37022,1.16078,1.18297,1.13687,0.000331867,0.000331867,0.000331867
24,4833,1.08067,1.03644,1.06466,0.53214,0.63254,0.5932,0.36901,1.14357,1.07932,1.14687,0.000320225,0.000320225,0.000320225
25,5078.63,1.07223,1.02771,1.05661,0.58545,0.57571,0.58027,0.36882,1.13043,1.05528,1.11877,0.000308582,0.000308582,0.000308582
26,5341.46,1.0559,1.03456,1.04628,0.5988,0.57263,0.5977,0.37377,1.13057,1.04691,1.1341,0.00029694,0.00029694,0.00029694
27,5602.8,1.04293,1.00777,1.04818,0.5753,0.58329,0.59355,0.37623,1.14869,1.07546,1.14606,0.000285298,0.000285298,0.000285298
28,5855.7,1.037,0.96358,1.05626,0.57239,0.6189,0.60952,0.37016,1.16194,1.09144,1.1443,0.000273655,0.000273655,0.000273655
29,6107.39,0.9923,0.91157,1.02027,0.65955,0.57839,0.6219,0.38065,1.15277,1.05852,1.14859,0.000262013,0.000262013,0.000262013
30,6395.42,0.99341,0.93552,1.02037,0.56476,0.56675,0.58314,0.36455,1.17766,1.08952,1.15271,0.00025037,0.00025037,0.00025037
31,6663.29,1.03234,0.93572,1.02527,0.606,0.59135,0.62566,0.38159,1.16501,1.04823,1.15902,0.000238728,0.000238728,0.000238728
32,6928.31,1.00645,0.88109,1.02809,0.54555,0.65797,0.6132,0.39043,1.1228,1.08347,1.13265,0.000227086,0.000227086,0.000227086
33,7190.76,1.00522,0.88987,1.02476,0.53592,0.65602,0.60516,0.38708,1.14502,1.07059,1.14081,0.000215443,0.000215443,0.000215443
34,7449.72,0.97624,0.89086,1.01629,0.61745,0.57707,0.62116,0.40316,1.14479,1.00599,1.13964,0.000203801,0.000203801,0.000203801
35,7707.78,0.98281,0.84595,1.02615,0.62556,0.7058,0.66184,0.41724,1.13613,1.05166,1.1389,0.000192158,0.000192158,0.000192158
36,7968.48,0.9712,0.84168,1.00516,0.60323,0.64123,0.64561,0.41544,1.11895,1.02105,1.12984,0.000180516,0.000180516,0.000180516
37,8226.15,0.96666,0.81208,1.00171,0.63149,0.59414,0.64365,0.40573,1.10826,0.99492,1.11621,0.000168874,0.000168874,0.000168874
38,8491.8,0.96109,0.8027,0.99473,0.65864,0.59262,0.64589,0.41189,1.10311,0.99729,1.12713,0.000157231,0.000157231,0.000157231
39,8771.51,0.947,0.80826,1.00379,0.646,0.61413,0.64494,0.41008,1.11406,0.98238,1.12639,0.000145589,0.000145589,0.000145589
40,9045.39,0.93556,0.78151,1.00272,0.64973,0.58635,0.64339,0.41871,1.13355,0.98134,1.14205,0.000133946,0.000133946,0.000133946
41,9311.15,0.93698,0.73632,1.0012,0.63464,0.63299,0.65388,0.42521,1.11684,1.00733,1.13044,0.000122304,0.000122304,0.000122304
42,9576.83,0.90216,0.71899,0.98481,0.64099,0.63325,0.6664,0.4278,1.13401,0.97443,1.1339,0.000110662,0.000110662,0.000110662
43,9840.89,0.89932,0.68985,0.98888,0.613,0.64981,0.64103,0.41572,1.12708,0.98118,1.14386,9.90192e-05,9.90192e-05,9.90192e-05
44,10096.2,0.89541,0.69587,0.99086,0.62908,0.68399,0.66445,0.43264,1.12,0.98355,1.13628,8.73768e-05,8.73768e-05,8.73768e-05
45,10355.1,0.89163,0.68443,0.98167,0.62978,0.63796,0.66006,0.43859,1.10585,0.98483,1.11901,7.57344e-05,7.57344e-05,7.57344e-05
46,10605.4,0.86046,0.66353,0.95666,0.60048,0.64905,0.64569,0.42681,1.10774,0.97095,1.12311,6.4092e-05,6.4092e-05,6.4092e-05
47,10855.8,0.86897,0.64125,0.96729,0.64171,0.63304,0.658,0.43212,1.10573,0.98384,1.12558,5.24496e-05,5.24496e-05,5.24496e-05
48,11106.1,0.87605,0.63425,0.9734,0.62236,0.69356,0.66445,0.43146,1.09758,0.97746,1.12348,4.08072e-05,4.08072e-05,4.08072e-05
49,11358.5,0.8433,0.62877,0.95726,0.64763,0.64063,0.66436,0.42917,1.09942,0.98034,1.12456,2.91648e-05,2.91648e-05,2.91648e-05
50,11610.5,0.84318,0.62094,0.95618,0.68097,0.62951,0.67332,0.43287,1.10303,0.97732,1.12818,1.75224e-05,1.75224e-05,1.75224e-05
